type;title;director;country;year_added;release_year;Age_category;duration;Genre
Movie;Yoko and His Friends;;Russia;2018;2015;Kids;[60min..90min];Children & Family Movies
Movie;You Can Tutu;James Brown;United Kingdom;2017;2017;Kids;[60min..90min];Children & Family Movies
Movie;You Can?t Fight Christmas;Kenny Young;United States;2017;2017;Older Kids;[60min..90min];Comedies, Romantic Movies
Movie;Young Tiger;Mu Chu;Hong Kong;2016;1973;Adults;[60min..90min];Action & Adventure, International Movies
Movie;Yours, Mine and Ours;Raja Gosnell;United States;2019;2005;Older Kids;[60min..90min];Children & Family Movies, Comedies
Movie;Zombieland;Ruben Fleischer;United States;2019;2009;Adults;[60min..90min];Comedies, Horror Movies
Movie;Zoom;Peter Hewitt;United States;2020;2006;Older Kids;[60min..90min];Children & Family Movies, Comedies
Movie;The Starling;Theodore Melfi;United States;2021;2021;Teens;[90min..120min];Comedies, Dramas
Movie;Grown Ups;Dennis Dugan;United States;2021;2010;Teens;[90min..120min];Comedies
Movie;Dark Skies;Scott Stewart;United States;2021;2013;Teens;[90min..120min];Horror Movies, Sci-Fi & Fantasy
Movie;Paranoia;Robert Luketic;United States;2021;2013;Teens;[90min..120min];Thrillers
Movie;Birth of the Dragon;George Nolfi;China;2021;2017;Teens;[90min..120min];Action & Adventure, Dramas
Movie;Jaws 2;Jeannot Szwarc;United States;2021;1978;Older Kids;[90min..120min];Dramas, Horror Movies, Thrillers
Movie;Jaws 3;Joe Alves;United States;2021;1983;Older Kids;[90min..120min];Action & Adventure, Horror Movies, Thrillers
Movie;Jaws: The Revenge;Joseph Sargent;United States;2021;1987;Teens;[90min..120min];Action & Adventure, Horror Movies, Thrillers
Movie;Safe House;Daniel Espinosa;South Africa;2021;2012;Adults;[90min..120min];Action & Adventure
Movie;InuYasha the Movie 2: The Castle Beyond the Looking Glass;Toshiya Shinohara;Japan;2021;2002;Teens;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;InuYasha the Movie 3: Swords of an Honorable Ruler;Toshiya Shinohara;Japan;2021;2003;Teens;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;InuYasha the Movie: Affections Touching Across Time;Toshiya Shinohara;Japan;2021;2001;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto Shippuden the Movie: Blood Prison;Masahiko Murata;Japan;2021;2011;Teens;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto Shipp?den the Movie: Bonds;Hajime Kamegaki;Japan;2021;2008;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto Shipp?den the Movie: The Will of Fire;Masahiko Murata;Japan;2021;2009;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto Shippuden: The Movie;Hajime Kamegaki;Japan;2021;2007;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto the Movie 2: Legend of the Stone of Gelel;Hirotsugu Kawasaki;Japan;2021;2005;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Naruto the Movie 3: Guardians of the Crescent Moon Kingdom;Toshiyuki Tsuru;Japan;2021;2006;Older Kids;[90min..120min];Action & Adventure, Anime Features, International Movies
Movie;Kate;Cedric Nicolas-Troyan;United States;2021;2021;Adults;[90min..120min];Action & Adventure
Movie;Paradise Hills;Alice Waddington;Spain;2021;2019;Adults;[90min..120min];Sci-Fi & Fantasy, Thrillers
Movie;The Women and the Murderer;Mona Achache, Patricia Tourancheau;France;2021;2021;Teens;[90min..120min];Documentaries, International Movies
Movie;If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd;Stephen Kijak;United States;2021;2018;Adults;[90min..120min];Documentaries, Music & Musicals
Movie;Bright Star;Jane Campion;United Kingdom;2021;2009;Older Kids;[90min..120min];Dramas, Romantic Movies
Movie;Dhanak;Nagesh Kukunoor;India;2021;2015;Older Kids;[90min..120min];Comedies, Dramas, Independent Movies
Movie;Final Account;Luke Holland;United Kingdom;2021;2021;Teens;[90min..120min];Documentaries
Movie;Gurgaon;Shanker Raman;India;2021;2017;Teens;[90min..120min];Dramas, International Movies, Thrillers
Movie;In the Cut;Jane Campion;United Kingdom;2021;2003;Adults;[90min..120min];Thrillers
Movie;Shikara;Vidhu Vinod Chopra;India;2021;2020;Teens;[90min..120min];Dramas, International Movies, Romantic Movies
Movie;A Cinderella Story;Mark Rosman;United States;2021;2004;Older Kids;[90min..120min];Children & Family Movies, Comedies
Movie;An Unfinished Life;Lasse Hallstr?m;Germany;2021;2005;Teens;[90min..120min];Dramas
Movie;Blade Runner: The Final Cut;Ridley Scott;United States;2021;1982;Adults;[90min..120min];Action & Adventure, Classic Movies, Cult Movies
Movie;Cliffhanger;Renny Harlin;United States;2021;1993;Adults;[90min..120min];Action & Adventure
Movie;Crocodile Dundee in Los Angeles;Simon Wincer;Australia;2021;2001;Older Kids;[90min..120min];Action & Adventure, Comedies
Movie;Dear John;Lasse Hallstr?m;United States;2021;2010;Teens;[90min..120min];Dramas, Romantic Movies
Movie;El patr?n, radiograf?a de un crimen;Sebasti?n Schindel;Argentina;2021;2014;Adults;[90min..120min];Dramas, International Movies, Thrillers
Movie;Green Lantern;Martin Campbell;United States;2021;2011;Teens;[90min..120min];Action & Adventure, Sci-Fi & Fantasy
Movie;House Party;Reginald Hudlin;United States;2021;1990;Adults;[90min..120min];Comedies, Cult Movies
Movie;House Party 2;George Jackson, Doug McHenry;United States;2021;1991;Adults;[90min..120min];Comedies, Cult Movies, Music & Musicals
Movie;House Party 3;Eric Meza;United States;2021;1994;Adults;[90min..120min];Comedies, Music & Musicals
Movie;I Got the Hook Up;Michael Martin;United States;2021;1998;Adults;[90min..120min];Action & Adventure, Comedies
Movie;In Too Deep;Michael Rymer;United States;2021;1999;Adults;[90min..120min];Thrillers
Movie;Initial D;Andrew Lau Wai-keung, Alan Mak;China;2021;2005;Teens;[90min..120min];Action & Adventure, International Movies
Movie;Labyrinth;Jim Henson;United Kingdom;2021;1986;Older Kids;[90min..120min];Action & Adventure, Children & Family Movies, Cult Movies
Movie;Letters to Juliet;Gary Winick;United States;2021;2010;Older Kids;[90min..120min];Comedies, Dramas, Romantic Movies
Movie;Level 16;Danishka Esterhazy;Canada;2021;2018;Teens;[90min..120min];Sci-Fi & Fantasy, Thrillers
Movie;Love Don't Cost a Thing;Troy Byer;United States;2021;2003;Teens;[90min..120min];Comedies, Romantic Movies
Movie;Love in a Puff;Pang Ho-cheung;Hong Kong;2021;2010;Adults;[90min..120min];Comedies, Dramas, International Movies
Movie;Mars Attacks!;Tim Burton;United States;2021;1996;Teens;[90min..120min];Comedies, Cult Movies, Sci-Fi & Fantasy
Movie;Marshall;Reginald Hudlin;United States;2021;2017;Teens;[90min..120min];Dramas
Movie;Osmosis Jones;Bobby Farrelly, Peter Farrelly;United States;2021;2001;Older Kids;[90min..120min];Action & Adventure, Children & Family Movies, Comedies
Movie;Poseidon;Wolfgang Petersen;United States;2021;2006;Teens;[90min..120min];Action & Adventure, Dramas
Movie;School of Rock;Richard Linklater;United States;2021;2003;Teens;[90min..120min];Comedies, Music & Musicals
Movie;The Blue Lagoon;Randal Kleiser;United States;2021;1980;Adults;[90min..120min];Dramas, Romantic Movies
Movie;The Golden Child;Michael Ritchie;United States;2021;1986;Teens;[90min..120min];Action & Adventure, Comedies
Movie;The Interview;Evan Goldberg, Seth Rogen;United States;2021;2014;Adults;[90min..120min];Action & Adventure, Comedies
Movie;The Nutty Professor;Tom Shadyac;United States;2021;1996;Teens;[90min..120min];Comedies, Romantic Movies
Movie;Welcome Home Roscoe Jenkins;Malcolm D. Lee;United States;2021;2008;Teens;[90min..120min];Comedies
Movie;2 Alone in Paris;Ramzy Bedia, ?ric Judor;France;2021;2008;Adults;[90min..120min];Comedies, International Movies
Movie;Wind River;Taylor Sheridan;United Kingdom;2021;2017;Adults;[90min..120min];Dramas, Independent Movies
Movie;LSD: Love, Sex Aur Dhokha;Dibakar Banerjee;India;2021;2010;Adults;[90min..120min];Dramas, Independent Movies, International Movies
Movie;Mission Istaanbul: Darr Ke Aagey Jeet Hai;Apoorva Lakhia;India;2021;2008;Teens;[90min..120min];Action & Adventure, International Movies, Music & Musicals
Movie;Ragini MMS;Pawan Kripalani;India;2021;2011;Adults;[90min..120min];Horror Movies, International Movies
Movie;Ragini MMS 2;Bhushan Patel;India;2021;2014;Adults;[90min..120min];Horror Movies, International Movies
Movie;Shootout at Lokhandwala;Apoorva Lakhia;India;2021;2007;Adults;[90min..120min];Action & Adventure, Dramas, International Movies
Movie;Shor In the City;Raj Nidimoru, Krishna D.K.;India;2021;2011;Teens;[90min..120min];Comedies, Dramas, Independent Movies
Movie;Really Love;Angel Kristi Williams;United States;2021;2020;Adults;[90min..120min];Dramas, Independent Movies, Romantic Movies
Movie;The November Man;Roger Donaldson;United States;2021;2014;Adults;[90min..120min];Action & Adventure
Movie;The Water Man;David Oyelowo;United States;2021;2021;Older Kids;[90min..120min];Children & Family Movies, Dramas
Movie;Sweet Girl;Brian Andrew Mendoza;United States;2021;2021;Adults;[90min..120min];Action & Adventure, Dramas
Movie;Like Crazy;Drake Doremus;United States;2021;2011;Teens;[90min..120min];Dramas, Independent Movies, Romantic Movies
Movie;Walk of Shame;Steve Brill;United States;2021;2014;Adults;[90min..120min];Comedies, Independent Movies
Movie;Beckett;Ferdinando Cito Filomarino;Italy;2021;2021;Adults;[90min..120min];Action & Adventure
Movie;Brother Jekwu;Charles Uwagbai;Nigeria;2021;2016;Teens;[90min..120min];Comedies, International Movies
Movie;The Kissing Booth 3;Vince Marcello;United Kingdom;2021;2021;Teens;[90min..120min];Comedies, Romantic Movies
Movie;The Railway Man;Jonathan Teplitzky;Switzerland;2021;2013;Adults;[90min..120min];Dramas, International Movies
Movie;Quartet;Dustin Hoffman;United Kingdom;2021;2012;Teens;[90min..120min];Comedies, Dramas, Independent Movies
Movie;The Paper Tigers;Quoc Bao Tran;United States;2021;2021;Teens;[90min..120min];Action & Adventure, Comedies
Movie;Quam's Money;Kayode Kasum;Nigeria;2021;2020;Adults;[90min..120min];Comedies, Dramas, International Movies
Movie;The Swarm;Just Philippot;France;2021;2021;Teens;[90min..120min];Horror Movies, Independent Movies, International Movies
Movie;Vivo;Kirk DeMicco, Brandon Jeffords;Canada;2021;2021;Older Kids;[90min..120min];Children & Family Movies, Music & Musicals
Movie;Esperando la carroza;Alejandro Doria;Argentina;2021;1985;Adults;[90min..120min];Comedies, Cult Movies, International Movies
Movie;Lady Boss: The Jackie Collins Story;Laura Fairrie;United Kingdom;2021;2021;Teens;[90min..120min];Documentaries
Movie;'76;Izu Ojukwu;Nigeria;2021;2016;Older Kids;[90min..120min];Dramas, International Movies
Movie;Aftermath;Peter Winther;United States;2021;2021;Adults;[90min..120min];Horror Movies
Movie;American Masters: Inventing David Geffen;Susan Lacy;United States;2021;2012;Adults;[90min..120min];Movies
Movie;Heavy;James Mangold;United States;2021;1995;Adults;[90min..120min];Dramas, Independent Movies, Romantic Movies
Movie;Ije: The Journey;Chineze Anyaene;United States;2021;2010;Adults;[90min..120min];Dramas, International Movies
Movie;Pray Away;Kristine Stolakis;United States;2021;2021;Teens;[90min..120min];Documentaries, LGBTQ Movies
Movie;Beowulf;Robert Zemeckis;United States;2021;2007;Teens;[90min..120min];Action & Adventure, Sci-Fi & Fantasy
Movie;Deep Blue Sea;Renny Harlin;United States;2021;1999;Adults;[90min..120min];Action & Adventure, Horror Movies, Sci-Fi & Fantasy
Movie;Ferris Bueller's Day Off;John Hughes;United States;2021;1986;Teens;[90min..120min];Classic Movies, Comedies, Cult Movies
Movie;Five Feet Apart;Justin Baldoni;United States;2021;2019;Teens;[90min..120min];Dramas, Romantic Movies
Movie;Freedomland;Joe Roth;United States;2021;2006;Adults;[90min..120min];Dramas, Thrillers
Movie;Good Luck Chuck;Mark Helfrich;United States;2021;2007;Adults;[90min..120min];Comedies, Romantic Movies
Movie;Major Payne;Nick Castle;United States;2021;1995;Teens;[90min..120min];Comedies
Movie;My Girl;Howard Zieff;United States;2021;1991;Teens;[90min..120min];Dramas
Movie;My Girl 2;Howard Zieff;United States;2021;1994;Older Kids;[90min..120min];Children & Family Movies, Comedies, Dramas
Movie;Pineapple Express;David Gordon Green;United States;2021;2008;Adults;[90min..120min];Action & Adventure, Comedies
Movie;Planet 51;Jorge Blanco;Spain;2021;2009;Older Kids;[90min..120min];Children & Family Movies, Comedies, Sci-Fi & Fantasy
Movie;Poms;Zara Hayes;United Kingdom;2021;2019;Teens;[90min..120min];Comedies
Movie;Team America: World Police;Trey Parker;United States;2021;2004;Adults;[90min..120min];Action & Adventure, Comedies, Cult Movies
Movie;The Edge of Seventeen;Kelly Fremon Craig;United States;2021;2016;Adults;[90min..120min];Comedies, Dramas
Movie;The Haunting in Connecticut 2: Ghosts of Georgia;Tom Elkins;United States;2021;2013;Adults;[90min..120min];Horror Movies
Movie;The Last Boy Scout;Tony Scott;United States;2021;1991;Adults;[90min..120min];Action & Adventure, Comedies
Movie;The Lincoln Lawyer;Brad Furman;United States;2021;2011;Adults;[90min..120min];Dramas, Thrillers
Movie;The Losers;Sylvain White;United States;2021;2010;Teens;[90min..120min];Action & Adventure
Movie;The Machinist;Brad Anderson;Spain;2021;2004;Adults;[90min..120min];Dramas, Independent Movies, Thrillers
Movie;The Net;Irwin Winkler;United States;2021;1995;Teens;[90min..120min];Thrillers
Movie;The Original Kings of Comedy;Spike Lee;United States;2021;2000;Adults;[90min..120min];Stand-Up Comedy
Movie;Eyes of a Thief;Najwa Najjar;;2021;2014;Teens;[90min..120min];Dramas, Independent Movies, International Movies
Movie;Flower Girl;Michelle Bello;Nigeria;2021;2013;Older Kids;[90min..120min];Comedies, International Movies, Romantic Movies
Movie;Bartkowiak;Daniel Markowicz;Poland;2021;2021;Adults;[90min..120min];Action & Adventure, International Movies
Movie;The Operative;Yuval Adler;France;2021;2019;Adults;[90min..120min];Dramas, International Movies, Thrillers
Movie;A Second Chance:  Rivals!;Clay Glen;Australia;2021;2021;Older Kids;[90min..120min];Children & Family Movies, Sports Movies
Movie;The Last Letter From Your Lover;Augustine Frizzell;United Kingdom;2021;2021;Adults;[90min..120min];Dramas, Romantic Movies
Movie;Cousins;Ainsley Gardiner, Briar Grace-Smith;New Zealand;2021;2021;Adults;[90min..120min];Dramas
Movie;Sanitation Day;Seyi Babatope;Nigeria;2021;2020;Teens;[90min..120min];Dramas, International Movies, Thrillers
Movie;Milkwater;Morgan Ingari;United States;2021;2020;Adults;[90min..120min];Comedies, Dramas, Independent Movies
Movie;The Tambour of Retribution;Abdulaziz Alshlahei;Saudi Arabia;2021;2021;Teens;[90min..120min];Dramas, International Movies, Romantic Movies
Movie;Deep;Sita Likitvanichkul, Jetarin Ratanaserikiat, Apirak Samudkitpaisan, Thanabodee Uawithya, Adirek Wattaleela;Thailand;2021;2021;Adults;[90min..120min];Dramas, International Movies, Thrillers
Movie;The Beguiled;Sofia Coppola;United States;2021;2017;Adults;[90min..120min];Dramas, Independent Movies, Thrillers
Movie;The Book of Henry;Colin Trevorrow;United States;2021;2017;Teens;[90min..120min];Dramas
Movie;The Twilight Saga: Breaking Dawn: Part 1;Bill Condon;United States;2021;2011;Teens;[90min..120min];Dramas, Romantic Movies
Movie;The Twilight Saga: Breaking Dawn: Part 2;Bill Condon;United States;2021;2012;Teens;[90min..120min];Dramas, Romantic Movies
Movie;A Perfect Fit;Hadrah Daeng Ratu;Indonesia;2021;2021;Older Kids;[90min..120min];Comedies, Dramas, International Movies
Movie;Lift Like a Girl;Mayye Zayed;Egypt;2021;2021;Older Kids;[90min..120min];Documentaries, International Movies, Sports Movies
Movie;This Changes Everything;Tom Donahue;United States;2021;2019;Adults;[90min..120min];Documentaries
Movie;A Classic Horror Story;Roberto De Feo, Paolo Strippoli;Italy;2021;2021;Adults;[90min..120min];Horror Movies, International Movies
Movie;Born to Play;Viridiana Lieberman;United States;2021;2020;Adults;[90min..120min];Documentaries, Sports Movies
Movie;American Ultra;Nima Nourizadeh;United States;2021;2015;Adults;[90min..120min];Action & Adventure, Comedies
Movie;Ratchet and Clank;Jericca Cleland, Kevin Munroe;Hong Kong;2021;2016;Older Kids;[90min..120min];Children & Family Movies, Comedies, Sci-Fi & Fantasy
Movie;Back to Q82;Ahmed Siddiqui;Kuwait;2021;2017;Teens;[90min..120min];Comedies, International Movies
Movie;Home Again;Hallie Meyers-Shyer;United States;2021;2017;Teens;[90min..120min];Comedies, Dramas, Romantic Movies
Movie;Midnight Sun;Scott Speer;United States;2021;2018;Teens;[90min..120min];Dramas, Romantic Movies
Movie;Rock the Kasbah;Barry Levinson;United States;2021;2015;Adults;[90min..120min];Comedies, Music & Musicals
Movie;Tango With Me;Mahmood Ali-Balogun;Nigeria;2021;2010;Teens;[90min..120min];Dramas, International Movies, Romantic Movies
Movie;This Little Love Of Mine;Christine Luby;Australia;2021;2021;Kids;[90min..120min];International Movies, Romantic Movies
Movie;A Land Imagined;Yeo Siew Hua;France;2021;2019;Adults;[90min..120min];Dramas, International Movies
